Bar0, 0.017130620985010697
Bar1, 0.025695931477515945
Bar2, 0.0877944325481797
Bar3, 0.08351177730192708
Bar4, 0.09635974304068516
Bar5, 0.10064239828693779
Bar6, 0.11349036402569587
Bar7, 0.11991434689507491
Bar8, 0.12847965738758016
Bar9, 0.13276231263383298
Bar10, 0.16274089935760155
Bar11, 0.19486081370449673
Bar12, 0.19914346895074936
Bar13, 0.21199143468950743
Bar14, 0.2548179871520342
Bar15, 0.29336188436830835
Bar16, 0.30620985010706625
Bar17, 0.35331905781584577
Bar18, 0.3597430406852248
Bar19, 0.3768736616702355
Bar20, 0.41541755888650955
Bar21, 0.46252676659528896
Bar22, 0.48608137044967875
Bar23, 0.6059957173447537
Bar24, 0.00856531049250525
Bar25, 0.042826552462526646
Bar26, 0.09635974304068516
Bar27, 0.12205567451820112
Bar28, 0.16274089935760155
Bar29, 0.19271948608137032
Bar30, 0.21199143468950743
Bar31, 0.23340471092077078
Bar32, 0.26124197002141325
Bar33, 0.30192719486081365
Bar34, 0.30192719486081365
Bar35, 0.3190578158458244
Bar36, 0.3190578158458244
Bar37, 0.33190578158458234
Bar38, 0.35331905781584577
Bar39, 0.35760171306209837
Bar40, 0.37259100642398274
Bar41, 0.3790149892933618
Bar42, 0.3854389721627408
Bar43, 0.39614561027837253
Bar44, 0.40256959314775154
Bar45, 0.41541755888650955
Bar46, 0.41970021413276226
Bar47, 0.42184154175588856
Bar48, 0.42184154175588856
Bar49, 0.4282655246252676
Bar50, 0.4282655246252676
Bar51, 0.43040685224839387
Bar52, 0.45182012847965736
Bar53, 0.45610278372590995
Bar54, 0.46252676659528896
Bar55, 0.49250535331905776
Bar56, 0.708779443254818
Bar57, 0.9229122055674518
Bar58, 0.993576017130621
